Author,Date,Text 
Sir. arif_adinegoro,2021-10-19 23:08:26+00:00,"RT @RODENT950: 😊 don't forget Honor 50 global launch next week, a ""Huawei"" phone with GMS pre-installed.
#Honor50 https://t.co/9NQc2gqeWO"
Maxim,2021-10-19 23:06:33+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
Luke M,2021-10-19 23:05:41+00:00,"Interesting new paper from researchers @EdinburghUni &amp; @tcddublin  ""Android Mobile OS Snooping By Samsung, Xiaomi, Huawei and Realme Handsets"" https://t.co/uUQ1kcLlQT https://t.co/3wyHom2570"
日本経済新聞社 広報室,2021-10-19 22:50:54+00:00,RT @NikkeiAsia: Google has asked suppliers to produce over 7 million of its upcoming Pixel 6 smartphones -- double its entire phone shipmen…
Bianca,2021-10-19 22:38:54+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
BicycleRob,2021-10-19 22:23:41+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
sizwe Ndou 💧,2021-10-19 21:59:58+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
ABEiiiKU,2021-10-19 21:43:37+00:00,"RT @RODENT950: 😊 don't forget Honor 50 global launch next week, a ""Huawei"" phone with GMS pre-installed.
#Honor50 https://t.co/9NQc2gqeWO"
Gérard Slavin,2021-10-19 21:37:55+00:00,@deirbhilesdaddy @BBCevex I have found the Huawei an excellent phone fior £300.
◄sholz►,2021-10-19 21:27:10+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Twain,2021-10-19 21:23:06+00:00,"@ruchowdh @safiyanoble @albertwenger @fredwilson I'm now all things Huawei. 

https://t.co/HdmPJcgsgd"
Falk Steiner 📜,2021-10-19 21:20:11+00:00,"RT @privacylawGER: Liu et al.: Android Mobile OS Snooping By Samsung,
Xiaomi, Huawei and Realme Handsets: https://t.co/dxdNgFu7WC: study re…"
Raphael Koellner #teamdatenschutz,2021-10-19 21:16:42+00:00,"RT @privacylawGER: Liu et al.: Android Mobile OS Snooping By Samsung,
Xiaomi, Huawei and Realme Handsets: https://t.co/dxdNgFu7WC: study re…"
Touchy Style,2021-10-19 21:04:35+00:00,"💰 Bracelet Silicon Soft Phone Case for Huawei P40 Lite 5G E P30 P20 Pro Plus P... is now selling at $9.82 💰
👉  https://t.co/4AYhhycQza  
#deal #offer #shopping #cool https://t.co/wIVVJ3zTvN"
Gérard Slavin,2021-10-19 21:02:51+00:00,@Sundaytwist I have a sim only deal with o2 and for £17 per month for 30 gigs of data and unlimited calls and text. I have bought a Huawei phone and it is excellent.
Muhd Tb,2021-10-19 20:52:08+00:00,RT @the_scholar1: I broke the screen of my Huawei phone and it will cost me 25k to repair it.
✨Abenaaaaa❣️,2021-10-19 20:47:48+00:00,"RT @Kormla4: STRICTLY MOBILE PHOTOGRAPHY. ⚠️📱
Quote this with your latest phone photograph and what phone you used in taking them.

Mine, H…"
Teme (特米)😷,2021-10-19 20:38:14+00:00,"😊 don't forget Honor 50 global launch next week, a ""Huawei"" phone with GMS pre-installed.
#Honor50 https://t.co/9NQc2gqeWO"
Mila Dream,2021-10-19 20:27:48+00:00,@oHbGjGwwqOTi9VP O yea do agree!!! Here is full Lyrics https://t.co/XgpWX3VJYG
HinduRashtraCitizan-1 Follow must B4 Retweeting.,2021-10-19 20:09:14+00:00,RT @gtking06: Right now it is hacking; Installing Huawei’s 5G Networks;  greedy phone companies will open the flood gates to people's mobil…
Halle KAGA,2021-10-19 20:02:07+00:00,RT @gtking06: Right now it is hacking; Installing Huawei’s 5G Networks;  greedy phone companies will open the flood gates to people's mobil…
Market’s Cafe,2021-10-19 20:02:03+00:00,"China reportedly investing $ 8.43 bn in Africa as part of Digital Silk Road initiative As part of this strategy, the Chinese government is recommending its tech giants  Huawei, ZTE and Cloudwalk to enter into mobile telepho... #Global by #EconomicTimes https://t.co/Y7AjnFG5B7"
OMG,2021-10-19 19:59:06+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
Boycott China Hegemony,2021-10-19 19:57:38+00:00,RT @gtking06: Right now it is hacking; Installing Huawei’s 5G Networks;  greedy phone companies will open the flood gates to people's mobil…
gtking,2021-10-19 19:56:36+00:00,Right now it is hacking; Installing Huawei’s 5G Networks;  greedy phone companies will open the flood gates to people's mobile and data records to be exploited by China at will. https://t.co/EkrBxxDcg5
Johan,2021-10-19 19:55:46+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
bhandel58,2021-10-19 19:55:03+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
Jean,2021-10-19 19:54:37+00:00,Google hasn’t had a good looking phone since Huawei designed the nexus 6P
Alliance for Securing Democracy,2021-10-19 19:54:08+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
𝕋𝕙𝕖 𝔹𝕖𝕘𝕚𝕟𝕟𝕚𝕟𝕘 𝕆𝕗 𝕋𝕙𝕖 𝔼𝕟𝕕,2021-10-19 19:53:49+00:00,"@TshepisNgobeni Bruh, they have certain features you won't find in any android phone. I even customized my Samsung and my Huawei to look like a pixel. I've been in love with them since pixel 2 one day I'm gonna buy one online."
Yiding Yang,2021-10-19 19:51:50+00:00,"A logical inference is, those follow suit and take actions on Huawei, on the bases of security, are either blackmailed by the “big brother” or hypocritical to the core. Coz let’s be clear,the only known “security breach”/phone hacking, is from the other side of the Atlantic."
Trinity,2021-10-19 19:45:33+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Hlengiwe Florence,2021-10-19 19:29:32+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Carol Tshenuwani,2021-10-19 19:28:25+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Emwinghare Ese,2021-10-19 19:27:09+00:00,@Huawei Which I could see someone to exchange my Huawei phone with to give me any other products but certainly not Huawei! Cos these Huawei's new products looks fucked up alot!
Brandon,2021-10-19 19:18:02+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Gadgets Mall,2021-10-19 19:13:30+00:00,#Vothoon Micro USB Cable 3A Fast Charging Micro Data USB Cable For Samsung Xiaomi Huawei Android Mobile Phone Charger Cable Cord #Gadgets Mall https://t.co/ZxAyLC6R4F https://t.co/IbANwlgYqd
Gary Lerude,2021-10-19 18:58:03+00:00,"At the Broadband World Forum, BT Group's CTO outlines the U.K.'s mobile infrastructure strategy, which includes O-RAN for greater interoperability. Per U.K. policy, BT will replace Huawei gear, waiting until the end of its economic life. @BroadbandCensus https://t.co/kRq0I6mcqM https://t.co/5zP1HF2ek5"
CebuFinest.com,2021-10-19 18:55:04+00:00,10 Wireless Industry Trends in “Roads to Mobile 2030” according to Huawei’s David Wang https://t.co/dmisMRsP9w via @CebuFinest https://t.co/408RF65lwK
MW,2021-10-19 18:32:39+00:00,"@davidcoverdale Aaaaggh ruddy auto check its Niave  not nieve, please Mr man at Huawei Central make a phone that knows how to spell the ruddy English language 😂🤣😅"
Philip Andrew Mayol (SkipTheFlip.com),2021-10-19 18:23:29+00:00,10 Wireless Industry Trends in “Roads to Mobile 2030” according to Huawei’s... https://t.co/9RuAAHVm3w on @bloglovin
Philip Andrew Mayol (SkipTheFlip.com),2021-10-19 18:14:56+00:00,"Huawei has identified 10 wireless industry trends to define future-oriented wireless networks and prepare the industry for the Intelligent World 2030.

#MBBF2021
#RoadsToMobile2030
#Huawei

@Huawei https://t.co/xHRryZTH8g"
CebuFinest.com,2021-10-19 18:14:55+00:00,"Huawei has identified 10 wireless industry trends to define future-oriented wireless networks and prepare the industry for the Intelligent World 2030.

#MBBF2021
#RoadsToMobile2030
#Huawei

@Huawei https://t.co/6ouLPB1L4U"
Omarinteal,2021-10-19 18:10:17+00:00,"And all this while I'm on a PIXEL device, not some Huawei from 2010. You can tell google has no interest in selling good phones, all it wants is our data. Zero effort is being made to provide users with a good experience when they buy the phone. It's all about harvesting data."
TX-11 CYBEROID,2021-10-19 18:00:53+00:00,"@Yelix I switched because of the HTC One M8 which was a hot phone, got an absolute stinker of an Xperia that had heat issues with the SOC, enjoyed my huawei p20 for a year then spent two slowly growing to hate the screen curve on my Samsung S10+. Apple used to be lacking but caught up"
Midtown Wireless,2021-10-19 17:48:09+00:00,"📣JUST ARRIVED SAMSUNG ACCESSORIES
ALL model’s A SERIES, NOTE SERIES, S SERIES 
CURRENT SAMSUNG PHONE SPECIALS
A02 32GB Grey $1199.00
A03s 64GB Blue $1399.00
A12 128GB Blue &amp; Black $1699.00
WE REPAIR ALL PC’s. APPLE, HUAWEI, XIAOMI &amp; SAMSUNG MOBILE PHONES, Tab📣
#samsungsale https://t.co/vh63gGLHA9"
Entropy,2021-10-19 17:44:20+00:00,"Inclusive photography.. as a dark skinned user of a Huawei phone, this excited at IO. Tine to see what it looks like now (albeit cherry picked)"
Philip Andrew Mayol (SkipTheFlip.com),2021-10-19 17:38:06+00:00,Huawei’s David Wang Talks 10 Wireless Industry Trends in “Roads to Mobile 2030” https://t.co/VUu5z0XYeK on @bloglovin
Philip Andrew Mayol (SkipTheFlip.com),2021-10-19 17:30:53+00:00,"Huawei's David Wang talked about the ten wireless industry trends during his keynote speech at the 12th Global Mobile Broadband Forum.

#MBBF2021
#RoadsToMobile2030
#Huawei

@Huawei https://t.co/0gqatBdwpa"
Jonathan Skillings,2021-10-19 17:19:41+00:00,"The #Pixel6 series, says @trickholland, is a big shift away from Google's pleasant midtier phone strategy of the past and toward a portfolio designed to compete with premium phones from Apple, Samsung and Huawei. #Pixel6Launch

https://t.co/wdzzogMCc6 via @CNET"
episson.com,2021-10-19 17:19:38+00:00,#motivation Y5(2019) Liquid case For Funda Huawei Y5 2019 case For coque Huawei Y5 2019 Honor 8S Back Cover Honor8S Glitter Soft phone cases https://t.co/x98xGor5Bd https://t.co/kgrFs3de6m
C. F. R.,2021-10-19 17:16:24+00:00,"@LisaMontgo https://t.co/huNVg0V6Mh
The shop in question."
LUNGILEKHOZA,2021-10-19 16:58:53+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Nompumelelo shabalala,2021-10-19 16:58:00+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Alison Hayden 🇺🇸 for CA-15 vs.Eric Swalwell 🇺🇸,2021-10-19 16:53:48+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
Bryce Barros,2021-10-19 16:50:43+00:00,"RT @joeabodnar: Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies c…"
Joe Bodnar,2021-10-19 16:49:48+00:00,"Beijing-aligned hackers compromised 13 telecom firms, allowing them to “search and find” individual phones. 

Democracies can’t just keep out Huawei. They need to secure telecom infrastructure, too.  
https://t.co/qo1o6IMJv1"
LiGong,2021-10-19 16:47:52+00:00,Mobile World Live rounds up the action and excitement of Huawei’s Global Mobile Broadband Forum 2021 on Day 1 — from keynotes by leading industry heavyweights to the 5 impressive exhibition areas. 5G definitely took center stage. Rewatch the highlights here.
coke 🧘‍♂️,2021-10-19 16:34:45+00:00,RT @HuaweiSAR: “Lost Myself”; a movie created using only a Huawei Mobile device! Watch how the award-winning Yang Dang has accomplished thi…
01000111 01101000 01101111 01110011 01110100,2021-10-19 16:29:27+00:00,"Liu et al.: Android Mobile OS Snooping By Samsung,
Xiaomi, Huawei and Realme Handsets: https://t.co/dxdNgFu7WC: study regarding transferred amounts of
information to OS developer + 3rd parties. In particular interesting (taken of p. 2, 8, 11): @peterhense @TilmanHerbrich https://t.co/jzR7XsWvUP"
SARALLAH,2021-10-19 16:23:30+00:00,"@HCNewsroom But
HONOR 9X PRO (HLK-L42) Global version...
This is the only phone in the world at all times that has not received even an Android update...
When will update #android &amp; #EMUI 10&amp;11 OR   #HarmonyOS  for #HONOR9Xpro (HLK-L42) Global version???
#HONOR9Xpro
#HUAWEI
#HUAWEIMOBILE"
H a r r y,2021-10-19 16:12:23+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Unathi mamane,2021-10-19 16:04:25+00:00,"RT @StuffSA: Want a @HuaweiZA Nova 8i smartphone, valued at R6,999? We’re giving one away and you’ve got a couple weeks left to enter https…"
Alice,2021-10-19 16:04:09+00:00,"@HuaweiMobileUK
 
 #CapturedOnHuawei #Huawei Is the P30 splash resistant? Huawei Wembley refused to check my phone. Your live agent was confrontational and rude. No one got back to me. What can I do?"
عبد الرحمن,2021-10-19 15:44:11+00:00,"RT @Huawei_ME: In an #MoU signing at @GitexTechWeek, Managing Director of China Mobile International MEA Region &amp; #Huawei Cloud Middle East…"
Mobile Outfits,2021-10-19 15:43:16+00:00,#Mobiles #gadgets #phone NILLKIN CamShield Cover Case With Slide Camera Protector For Huawei Mate30 (5G) Series https://t.co/N99yS5MD8U
Mian Khawar Safdar,2021-10-19 15:42:10+00:00,"RT @Huawei_ME: In an #MoU signing at @GitexTechWeek, Managing Director of China Mobile International MEA Region &amp; #Huawei Cloud Middle East…"
YAN YAN,2021-10-19 15:39:16+00:00,"RT @CHINA_PICTORIAL: The #5G user penetration rate in China has crossed the threshold of 20%, which means rapid development of 5G will foll…"
iztel.,2021-10-19 15:36:25+00:00,whatever my problem is i can't fcking download all the voting app because this fcking huawei phone grrrrr
African Wireless Communications,2021-10-19 15:21:54+00:00,"RT @Huawei_ME: In an #MoU signing at @GitexTechWeek, Managing Director of China Mobile International MEA Region &amp; #Huawei Cloud Middle East…"
biwa,2021-10-19 15:21:00+00:00,"goodbye sa phone nko for 4 years ahay labyu Huawei Y9 2019 64gb 4gb ram 4000mAh battery, 16 MP + 12MP camera tapos 6.5 inches screen display😔😔"
Cc Hacker😎,2021-10-19 15:20:48+00:00,"@JJK_Times Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:19:46+00:00,"@kritisanon Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:19:36+00:00,"@RubiDilaik Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:19:15+00:00,"@RaashiiKhanna_ Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:16:04+00:00,"@PunjabKingsIPL @imVkohli @klrahul11 Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:15:41+00:00,"@cricketaakash Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:14:36+00:00,"@ESPNcricinfo @imVkohli Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:14:26+00:00,"@DaleSteyn62 Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
Cc Hacker😎,2021-10-19 15:13:15+00:00,"@ManobalaV Today's Special Offer❤️
🔰 iPhone 11 Pro Max - 11000₹
🔰 iPhone 11Pro - 9500
🔰 iPhone 11 - 8000
🔰 One Plus 9 Pro - 8000
🔰 One Plus 8T- 7000
🔰 Galaxy S10 Plus - 3000₹
🔰 Huawei P30 Pro - 3000₹
🔰 Apple MacBook Pro - 13000
Cash on Delivery 👈

✔️ Any Other laptop Or Mobile"
